academic_year,school_id,proficiency_level,number_of_students,pct,attending_district_institutional_id,district,school
2021-2022,780,3,NA,NA,2138,Silver Falls SD 4J,Pratum Elementary School
2021-2022,780,2,NA,NA,2138,Silver Falls SD 4J,Pratum Elementary School
2021-2022,780,1,NA,NA,2138,Silver Falls SD 4J,Pratum Elementary School
2021-2022,716,4,15,0.28846153846153844,2138,Silver Falls SD 4J,Robert Frost Elementary School
2021-2022,716,3,12,0.23076923076923078,2138,Silver Falls SD 4J,Robert Frost Elementary School
2021-2022,716,2,12,0.23076923076923078,2138,Silver Falls SD 4J,Robert Frost Elementary School
2021-2022,716,1,13,0.25,2138,Silver Falls SD 4J,Robert Frost Elementary School
2021-2022,785,4,2,0.1,2138,Silver Falls SD 4J,Scotts Mills Elementary School
2021-2022,785,3,2,0.1,2138,Silver Falls SD 4J,Scotts Mills Elementary School
2021-2022,785,2,4,0.2,2138,Silver Falls SD 4J,Scotts Mills Elementary School
2021-2022,785,1,12,0.6,2138,Silver Falls SD 4J,Scotts Mills Elementary School
2021-2022,795,4,NA,NA,2138,Silver Falls SD 4J,Silver Crest Elementary School
2021-2022,795,3,NA,NA,2138,Silver Falls SD 4J,Silver Crest Elementary School
2021-2022,795,2,NA,NA,2138,Silver Falls SD 4J,Silver Crest Elementary School
2021-2022,795,1,NA,NA,2138,Silver Falls SD 4J,Silver Crest Elementary School
2021-2022,4746,4,NA,NA,2138,Silver Falls SD 4J,The Community Roots School
2021-2022,4746,3,NA,NA,2138,Silver Falls SD 4J,The Community Roots School
2021-2022,4746,2,NA,NA,2138,Silver Falls SD 4J,The Community Roots School
2021-2022,4746,1,NA,NA,2138,Silver Falls SD 4J,The Community Roots School
2021-2022,777,4,5,0.20833333333333334,2138,Silver Falls SD 4J,Victor Point Elementary School
2021-2022,777,3,12,0.5,2138,Silver Falls SD 4J,Victor Point Elementary School
2021-2022,777,2,7,0.2916666666666667,2138,Silver Falls SD 4J,Victor Point Elementary School
2021-2022,777,1,NA,NA,2138,Silver Falls SD 4J,Victor Point Elementary School
2021-2022,264,4,16,0.2807017543859649,1978,Sisters SD 6,Sisters Elementary School
2021-2022,264,3,9,0.15789473684210525,1978,Sisters SD 6,Sisters Elementary School
2021-2022,264,2,17,0.2982456140350877,1978,Sisters SD 6,Sisters Elementary School
2021-2022,264,1,15,0.2631578947368421,1978,Sisters SD 6,Sisters Elementary School
2021-2022,609,4,5,0.0641025641025641,2096,Siuslaw SD 97J,Siuslaw Elementary School
2021-2022,609,3,11,0.14102564102564102,2096,Siuslaw SD 97J,Siuslaw Elementary School
2021-2022,609,2,29,0.3717948717948718,2096,Siuslaw SD 97J,Siuslaw Elementary School
2021-2022,609,1,33,0.4230769230769231,2096,Siuslaw SD 97J,Siuslaw Elementary School
2021-2022,4555,4,5,0.2777777777777778,2087,South Lane SD 45J3,Academy for Character Education
2021-2022,4555,3,1,0.05555555555555555,2087,South Lane SD 45J3,Academy for Character Education
2021-2022,4555,2,4,0.2222222222222222,2087,South Lane SD 45J3,Academy for Character Education
2021-2022,4555,1,8,0.4444444444444444,2087,South Lane SD 45J3,Academy for Character Education
2021-2022,573,4,6,0.11538461538461539,2087,South Lane SD 45J3,Bohemia Elementary School
2021-2022,573,3,18,0.34615384615384615,2087,South Lane SD 45J3,Bohemia Elementary School
2021-2022,573,2,11,0.21153846153846154,2087,South Lane SD 45J3,Bohemia Elementary School
2021-2022,573,1,17,0.3269230769230769,2087,South Lane SD 45J3,Bohemia Elementary School
2021-2022,574,4,NA,NA,2087,South Lane SD 45J3,Dorena School
2021-2022,574,3,1,0.1,2087,South Lane SD 45J3,Dorena School
2021-2022,574,2,5,0.5,2087,South Lane SD 45J3,Dorena School
2021-2022,574,1,4,0.4,2087,South Lane SD 45J3,Dorena School
2021-2022,576,4,7,0.1111111111111111,2087,South Lane SD 45J3,Harrison Elementary School
2021-2022,576,3,14,0.2222222222222222,2087,South Lane SD 45J3,Harrison Elementary School
2021-2022,576,2,14,0.2222222222222222,2087,South Lane SD 45J3,Harrison Elementary School
2021-2022,576,1,28,0.4444444444444444,2087,South Lane SD 45J3,Harrison Elementary School
2021-2022,578,4,NA,NA,2087,South Lane SD 45J3,London School
2021-2022,578,3,NA,NA,2087,South Lane SD 45J3,London School
2021-2022,578,2,NA,NA,2087,South Lane SD 45J3,London School
2021-2022,578,1,NA,NA,2087,South Lane SD 45J3,London School
2021-2022,289,4,NA,NA,1994,South Umpqua SD 19,Canyonville School
2021-2022,289,3,2,0.1,1994,South Umpqua SD 19,Canyonville School
2021-2022,289,2,5,0.25,1994,South Umpqua SD 19,Canyonville School
2021-2022,289,1,13,0.65,1994,South Umpqua SD 19,Canyonville School
2021-2022,290,4,NA,NA,1994,South Umpqua SD 19,Myrtle Creek Elementary School
2021-2022,290,3,NA,NA,1994,South Umpqua SD 19,Myrtle Creek Elementary School
2021-2022,290,2,NA,NA,1994,South Umpqua SD 19,Myrtle Creek Elementary School
2021-2022,290,1,NA,NA,1994,South Umpqua SD 19,Myrtle Creek Elementary School
2021-2022,5669,4,NA,NA,NA,NA,NA
2021-2022,5669,3,NA,NA,NA,NA,NA
2021-2022,5669,2,NA,NA,NA,NA,NA
2021-2022,5669,1,NA,NA,NA,NA,NA
2021-2022,292,4,1,0.019230769230769232,1994,South Umpqua SD 19,Tri City Elementary School
2021-2022,292,3,13,0.25,1994,South Umpqua SD 19,Tri City Elementary School
2021-2022,292,2,13,0.25,1994,South Umpqua SD 19,Tri City Elementary School
2021-2022,292,1,25,0.4807692307692308,1994,South Umpqua SD 19,Tri City Elementary School
2021-2022,1108,4,3,0.23076923076923078,2225,South Wasco County SD 1,Maupin Elementary School
2021-2022,1108,3,5,0.38461538461538464,2225,South Wasco County SD 1,Maupin Elementary School
2021-2022,1108,2,4,0.3076923076923077,2225,South Wasco County SD 1,Maupin Elementary School
2021-2022,1108,1,1,0.07692307692307693,2225,South Wasco County SD 1,Maupin Elementary School
2021-2022,3403,4,NA,NA,2247,Spray SD 1,Spray School
2021-2022,3403,3,NA,NA,2247,Spray SD 1,Spray School
2021-2022,3403,2,NA,NA,2247,Spray SD 1,Spray School
2021-2022,3403,1,NA,NA,2247,Spray SD 1,Spray School
2021-2022,544,4,2,0.0425531914893617,2083,Springfield SD 19,Centennial Elementary School
2021-2022,544,3,7,0.14893617021276595,2083,Springfield SD 19,Centennial Elementary School
2021-2022,544,2,7,0.14893617021276595,2083,Springfield SD 19,Centennial Elementary School
2021-2022,544,1,31,0.6595744680851063,2083,Springfield SD 19,Centennial Elementary School
2021-2022,545,4,15,0.3,2083,Springfield SD 19,Douglas Gardens Elementary School
2021-2022,545,3,11,0.22,2083,Springfield SD 19,Douglas Gardens Elementary School
2021-2022,545,2,7,0.14,2083,Springfield SD 19,Douglas Gardens Elementary School
2021-2022,545,1,17,0.34,2083,Springfield SD 19,Douglas Gardens Elementary School
2021-2022,546,4,7,0.14893617021276595,2083,Springfield SD 19,Elizabeth Page Elementary School
2021-2022,546,3,9,0.19148936170212766,2083,Springfield SD 19,Elizabeth Page Elementary School
2021-2022,546,2,15,0.3191489361702128,2083,Springfield SD 19,Elizabeth Page Elementary School
2021-2022,546,1,16,0.3404255319148936,2083,Springfield SD 19,Elizabeth Page Elementary School
2021-2022,548,4,4,0.06451612903225806,2083,Springfield SD 19,Guy Lee Elementary School
2021-2022,548,3,6,0.0967741935483871,2083,Springfield SD 19,Guy Lee Elementary School
2021-2022,548,2,11,0.1774193548387097,2083,Springfield SD 19,Guy Lee Elementary School
2021-2022,548,1,41,0.6612903225806451,2083,Springfield SD 19,Guy Lee Elementary School
2021-2022,550,4,4,0.11428571428571428,2083,Springfield SD 19,Maple Elementary School
2021-2022,550,3,8,0.22857142857142856,2083,Springfield SD 19,Maple Elementary School
2021-2022,550,2,10,0.2857142857142857,2083,Springfield SD 19,Maple Elementary School
2021-2022,550,1,13,0.37142857142857144,2083,Springfield SD 19,Maple Elementary School
2021-2022,554,4,4,0.06153846153846154,2083,Springfield SD 19,Mt Vernon Elementary School
2021-2022,554,3,14,0.2153846153846154,2083,Springfield SD 19,Mt Vernon Elementary School
2021-2022,554,2,15,0.23076923076923078,2083,Springfield SD 19,Mt Vernon Elementary School
2021-2022,554,1,32,0.49230769230769234,2083,Springfield SD 19,Mt Vernon Elementary School
2021-2022,553,4,9,0.14285714285714285,2083,Springfield SD 19,Ridgeview Elementary School
2021-2022,553,3,16,0.25396825396825395,2083,Springfield SD 19,Ridgeview Elementary School
2021-2022,553,2,17,0.2698412698412698,2083,Springfield SD 19,Ridgeview Elementary School
2021-2022,553,1,21,0.3333333333333333,2083,Springfield SD 19,Ridgeview Elementary School
2021-2022,1352,4,3,0.05,2083,Springfield SD 19,Riverbend Elementary School
2021-2022,1352,3,10,0.16666666666666666,2083,Springfield SD 19,Riverbend Elementary School
2021-2022,1352,2,13,0.21666666666666667,2083,Springfield SD 19,Riverbend Elementary School
2021-2022,1352,1,34,0.5666666666666667,2083,Springfield SD 19,Riverbend Elementary School
2021-2022,556,4,9,0.13432835820895522,2083,Springfield SD 19,Thurston Elementary School
2021-2022,556,3,17,0.2537313432835821,2083,Springfield SD 19,Thurston Elementary School
2021-2022,556,2,24,0.3582089552238806,2083,Springfield SD 19,Thurston Elementary School
2021-2022,556,1,17,0.2537313432835821,2083,Springfield SD 19,Thurston Elementary School
2021-2022,5059,4,2,0.046511627906976744,2083,Springfield SD 19,Two Rivers Dos Rios Elementary
2021-2022,5059,3,10,0.23255813953488372,2083,Springfield SD 19,Two Rivers Dos Rios Elementary
2021-2022,5059,2,13,0.3023255813953488,2083,Springfield SD 19,Two Rivers Dos Rios Elementary
2021-2022,5059,1,18,0.4186046511627907,2083,Springfield SD 19,Two Rivers Dos Rios Elementary
2021-2022,558,4,4,0.26666666666666666,2083,Springfield SD 19,Walterville Elementary School
2021-2022,558,3,1,0.06666666666666667,2083,Springfield SD 19,Walterville Elementary School
2021-2022,558,2,4,0.26666666666666666,2083,Springfield SD 19,Walterville Elementary School
2021-2022,558,1,6,0.4,2083,Springfield SD 19,Walterville Elementary School
2021-2022,559,4,15,0.21739130434782608,2083,Springfield SD 19,Yolanda Elementary School
2021-2022,559,3,23,0.3333333333333333,2083,Springfield SD 19,Yolanda Elementary School
2021-2022,559,2,16,0.2318840579710145,2083,Springfield SD 19,Yolanda Elementary School
2021-2022,559,1,15,0.21739130434782608,2083,Springfield SD 19,Yolanda Elementary School
2021-2022,179,4,NA,NA,1948,St Helens SD 502,Columbia City School
2021-2022,179,3,NA,NA,1948,St Helens SD 502,Columbia City School
2021-2022,179,2,8,0.32,1948,St Helens SD 502,Columbia City School
2021-2022,179,1,17,0.68,1948,St Helens SD 502,Columbia City School
2021-2022,3569,4,NA,NA,1948,St Helens SD 502,Lewis & Clark Elementary School
2021-2022,3569,3,9,0.28125,1948,St Helens SD 502,Lewis & Clark Elementary School
2021-2022,3569,2,8,0.25,1948,St Helens SD 502,Lewis & Clark Elementary School
2021-2022,3569,1,15,0.46875,1948,St Helens SD 502,Lewis & Clark Elementary School
2021-2022,182,4,1,0.01694915254237288,1948,St Helens SD 502,McBride Elementary School
2021-2022,182,3,20,0.3389830508474576,1948,St Helens SD 502,McBride Elementary School
2021-2022,182,2,18,0.3050847457627119,1948,St Helens SD 502,McBride Elementary School
2021-2022,182,1,20,0.3389830508474576,1948,St Helens SD 502,McBride Elementary School
2021-2022,4602,4,NA,NA,1948,St Helens SD 502,St Helens Arthur Academy
2021-2022,4602,3,4,0.16666666666666666,1948,St Helens SD 502,St Helens Arthur Academy
2021-2022,4602,2,8,0.3333333333333333,1948,St Helens SD 502,St Helens Arthur Academy
2021-2022,4602,1,12,0.5,1948,St Helens SD 502,St Helens Arthur Academy
2021-2022,778,4,2,0.125,2144,St Paul SD 45,St Paul Elementary School
2021-2022,778,3,3,0.1875,2144,St Paul SD 45,St Paul Elementary School
2021-2022,778,2,8,0.5,2144,St Paul SD 45,St Paul Elementary School
2021-2022,778,1,3,0.1875,2144,St Paul SD 45,St Paul Elementary School
2021-2022,1060,4,9,0.225,2209,Stanfield SD 61,Stanfield Elementary School
2021-2022,1060,3,12,0.3,2209,Stanfield SD 61,Stanfield Elementary School
2021-2022,1060,2,9,0.225,2209,Stanfield SD 61,Stanfield Elementary School
2021-2022,1060,1,10,0.25,2209,Stanfield SD 61,Stanfield Elementary School
2021-2022,349,4,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2021-2022,349,3,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2021-2022,349,2,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2021-2022,349,1,NA,NA,2018,Suntex SD 10,Suntex Elementary School
2021-2022,320,4,6,0.06593406593406594,2003,Sutherlin SD 130,West Sutherlin Intermediate
2021-2022,320,3,21,0.23076923076923078,2003,Sutherlin SD 130,West Sutherlin Intermediate
2021-2022,320,2,20,0.21978021978021978,2003,Sutherlin SD 130,West Sutherlin Intermediate
2021-2022,320,1,44,0.4835164835164835,2003,Sutherlin SD 130,West Sutherlin Intermediate
2021-2022,662,4,8,0.1951219512195122,2102,Sweet Home SD 55,Foster Elementary School
2021-2022,662,3,10,0.24390243902439024,2102,Sweet Home SD 55,Foster Elementary School
2021-2022,662,2,10,0.24390243902439024,2102,Sweet Home SD 55,Foster Elementary School
2021-2022,662,1,13,0.3170731707317073,2102,Sweet Home SD 55,Foster Elementary School
2021-2022,663,4,1,0.043478260869565216,2102,Sweet Home SD 55,Hawthorne Elementary School
2021-2022,663,3,3,0.13043478260869565,2102,Sweet Home SD 55,Hawthorne Elementary School
2021-2022,663,2,12,0.5217391304347826,2102,Sweet Home SD 55,Hawthorne Elementary School
2021-2022,663,1,7,0.30434782608695654,2102,Sweet Home SD 55,Hawthorne Elementary School
2021-2022,664,4,NA,NA,2102,Sweet Home SD 55,Holley Elementary School
2021-2022,664,3,5,0.25,2102,Sweet Home SD 55,Holley Elementary School
2021-2022,664,2,6,0.3,2102,Sweet Home SD 55,Holley Elementary School
2021-2022,664,1,9,0.45,2102,Sweet Home SD 55,Holley Elementary School
2021-2022,666,4,4,0.0851063829787234,2102,Sweet Home SD 55,Oak Heights Elementary School
2021-2022,666,3,8,0.1702127659574468,2102,Sweet Home SD 55,Oak Heights Elementary School
2021-2022,666,2,10,0.2127659574468085,2102,Sweet Home SD 55,Oak Heights Elementary School
2021-2022,666,1,25,0.5319148936170213,2102,Sweet Home SD 55,Oak Heights Elementary School
2021-2022,4484,4,4,0.2,2102,Sweet Home SD 55,Sweet Home Charter School
2021-2022,4484,3,4,0.2,2102,Sweet Home SD 55,Sweet Home Charter School
2021-2022,4484,2,7,0.35,2102,Sweet Home SD 55,Sweet Home Charter School
2021-2022,4484,1,5,0.25,2102,Sweet Home SD 55,Sweet Home Charter School
2021-2022,402,4,NA,NA,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2021-2022,402,3,2,0.2,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2021-2022,402,2,NA,NA,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2021-2022,402,1,8,0.8,2055,Three Rivers/Josephine County SD,Applegate Elementary School
2021-2022,443,4,4,0.05333333333333334,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2021-2022,443,3,13,0.17333333333333334,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2021-2022,443,2,20,0.26666666666666666,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2021-2022,443,1,38,0.5066666666666667,2055,Three Rivers/Josephine County SD,Evergreen Elementary School
2021-2022,445,4,9,0.16666666666666666,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
2021-2022,445,3,18,0.3333333333333333,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
2021-2022,445,2,15,0.2777777777777778,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
2021-2022,445,1,12,0.2222222222222222,2055,Three Rivers/Josephine County SD,Fruitdale Elementary School
